po_number,supplier_id,product_id,quantity,unit_price,order_value,order_date,expected_delivery_date,actual_delivery_date,status,delay_reason
PO002593,SUP003,PROD00396,786,950.83,747352.38,2026-03-05,2026-03-22,2026-03-20,Delivered,
PO002594,SUP015,PROD00292,2489,867.78,2159904.42,2025-07-13,2025-07-29,2025-07-30,Delivered,
PO002595,SUP013,PROD00324,2142,709.54,1519834.68,2026-02-17,2026-02-28,2026-03-08,Delayed,Carrier capacity shortage
PO002596,SUP015,PROD00085,1784,625.16,1115285.44,2026-05-27,2026-06-16,2026-06-30,Delayed,Carrier capacity shortage
PO002597,SUP006,PROD00429,1656,124.27,205791.12,2026-06-01,2026-06-23,,In Transit,
PO002598,SUP016,PROD00089,989,749.05,740810.45,2026-05-04,2026-05-09,2026-05-11,Delivered,
PO002599,SUP013,PROD00099,412,409.58,168746.96,2025-05-01,2025-05-15,,Open,
PO002600,SUP015,PROD00314,2074,878.46,1821926.04,2026-03-10,2026-03-21,2026-03-18,Delivered,
PO002601,SUP004,PROD00371,2336,769.38,1797271.68,2025-09-12,2025-09-19,2025-09-24,Delivered,
PO002602,SUP003,PROD00051,1500,849.17,1273755.0,2025-08-18,2025-09-02,,In Transit,
PO002603,SUP019,PROD00042,794,518.72,411863.68,2025-04-20,2025-05-02,2025-05-05,Delivered,
PO002604,SUP009,PROD00017,1777,509.15,904759.55,2025-10-27,2025-11-15,,Open,
PO002605,SUP016,PROD00158,1068,1137.46,1214807.28,2025-10-17,2025-10-31,2025-11-05,Delivered,
PO002606,SUP003,PROD00296,1905,250.91,477983.55,2025-09-29,2025-10-18,2025-10-19,Delivered,
PO002607,SUP016,PROD00205,97,596.4,57850.8,2026-06-08,2026-06-17,2026-06-21,Delivered,
PO002608,SUP001,PROD00211,633,572.5,362392.5,2025-06-06,2025-06-19,2025-06-22,Delivered,
PO002609,SUP018,PROD00081,1715,513.04,879863.6,2025-06-13,2025-06-28,2025-06-28,Delivered,
PO002610,SUP002,PROD00306,2108,652.74,1375975.92,2025-10-09,2025-10-22,2025-10-19,Delivered,
PO002611,SUP013,PROD00141,2105,214.96,452490.8,2025-08-16,2025-08-30,2025-09-04,Delivered,
PO002612,SUP006,PROD00318,613,103.49,63439.37,2025-08-22,2025-09-10,,Open,
PO002613,SUP003,PROD00142,1873,27.4,51320.2,2025-09-22,2025-10-08,2025-10-13,Delivered,
PO002614,SUP001,PROD00257,415,890.8,369682.0,2025-03-11,2025-03-22,2025-03-20,Delivered,
PO002615,SUP019,PROD00477,2452,141.97,348110.44,2025-11-04,2025-11-10,2025-11-08,Delivered,
PO002616,SUP002,PROD00001,887,823.11,730098.57,2025-09-12,2025-09-22,2025-09-21,Delivered,
PO002617,SUP010,PROD00315,1719,325.9,560222.1,2026-02-22,2026-03-15,2026-03-19,Delivered,
PO002618,SUP004,PROD00411,229,559.19,128054.51,2025-01-01,2025-01-11,2025-01-11,Delivered,
PO002619,SUP016,PROD00090,1690,528.55,893249.5,2025-09-18,2025-09-28,2025-09-26,Delivered,
PO002620,SUP010,PROD00263,1525,645.21,983945.25,2025-12-07,2025-12-25,,Open,
PO002621,SUP004,PROD00046,560,1071.73,600168.8,2025-10-13,2025-10-22,2025-10-23,Delivered,
PO002622,SUP004,PROD00384,841,903.92,760196.72,2025-04-10,2025-04-21,2025-04-18,Delivered,
PO002623,SUP014,PROD00165,1696,181.08,307111.68,2025-10-24,2025-11-02,2025-11-05,Delivered,
PO002624,SUP004,PROD00202,2033,301.26,612461.58,2025-03-06,2025-03-18,,In Transit,
PO002625,SUP015,PROD00237,2485,971.39,2413904.15,2025-03-08,2025-03-30,2025-03-31,Delivered,
PO002626,SUP011,PROD00281,1691,1138.84,1925778.44,2025-02-12,2025-03-02,2025-02-27,Delivered,
PO002627,SUP001,PROD00262,376,792.84,298107.84,2026-04-18,2026-05-01,2026-05-02,Delivered,
PO002628,SUP010,PROD00224,977,908.31,887418.87,2026-03-30,2026-04-25,2026-04-23,Delivered,
PO002629,SUP012,PROD00116,1592,469.43,747332.56,2025-12-01,2025-12-15,2025-12-18,Delivered,
PO002630,SUP020,PROD00500,1069,992.68,1061174.92,2025-09-29,2025-11-03,2025-11-08,Delivered,
PO002631,SUP015,PROD00383,1853,58.32,108066.96,2026-02-10,2026-03-03,,In Transit,
PO002632,SUP018,PROD00048,419,514.96,215768.24,2025-11-16,2025-12-04,2025-12-05,Delivered,
PO002633,SUP013,PROD00229,251,214.72,53894.72,2025-12-02,2025-12-17,2025-12-19,Delivered,
PO002634,SUP012,PROD00185,289,816.48,235962.72,2025-04-24,2025-04-30,2025-04-29,Delivered,
PO002635,SUP018,PROD00133,232,969.63,224954.16,2026-05-05,2026-05-20,2026-05-23,Delivered,
PO002636,SUP014,PROD00494,1780,778.47,1385676.6,2025-12-26,2026-01-01,2025-12-30,Delivered,
PO002637,SUP018,PROD00095,1667,402.27,670584.09,2025-03-05,2025-03-18,2025-04-10,Delayed,Weather disruption
PO002638,SUP004,PROD00202,565,301.26,170211.9,2025-08-01,2025-08-12,2025-08-15,Delivered,
PO002639,SUP002,PROD00021,1575,898.83,1415657.25,2025-04-13,2025-04-26,2025-04-28,Delivered,
PO002640,SUP003,PROD00022,151,1022.35,154374.85,2025-02-27,2025-03-15,2025-03-12,Delivered,
PO002641,SUP019,PROD00477,782,141.97,111020.54,2025-11-05,2025-11-12,2025-11-13,Delivered,
PO002642,SUP015,PROD00398,1586,445.18,706055.48,2025-02-18,2025-03-04,,Open,
PO002643,SUP015,PROD00314,2330,878.46,2046811.8,2025-10-08,2025-10-30,,Open,
PO002644,SUP019,PROD00062,1388,956.49,1327608.12,2026-03-22,2026-04-02,2026-03-30,Delivered,
PO002645,SUP019,PROD00062,1339,956.49,1280740.11,2026-03-23,2026-04-01,2026-04-02,Delivered,
PO002646,SUP010,PROD00482,1864,537.2,1001340.8,2026-03-10,2026-04-08,,In Transit,
PO002647,SUP004,PROD00362,1313,1168.91,1534778.83,2025-12-15,2025-12-28,2026-01-21,Delayed,Customs clearance delay
PO002648,SUP016,PROD00132,168,189.9,31903.2,2025-11-23,2025-12-01,2025-12-06,Delivered,
PO002649,SUP013,PROD00052,1107,1000.3,1107332.1,2026-03-12,2026-03-24,2026-03-26,Delivered,
PO002650,SUP005,PROD00322,1428,168.87,241146.36,2026-02-19,2026-03-07,2026-03-18,Delayed,Customs clearance delay
PO002651,SUP013,PROD00005,1471,717.71,1055751.41,2025-10-24,2025-11-03,2025-11-05,Delivered,
PO002652,SUP013,PROD00400,706,345.66,244035.96,2025-08-23,2025-09-02,2025-09-05,Delivered,
PO002653,SUP003,PROD00396,791,950.83,752106.53,2025-07-11,2025-07-22,2025-07-23,Delivered,
PO002654,SUP004,PROD00202,2009,301.26,605231.34,2026-04-08,2026-04-19,,Open,
PO002655,SUP002,PROD00307,325,360.76,117247.0,2026-05-01,2026-05-10,2026-05-12,Delivered,
PO002656,SUP011,PROD00457,1200,1148.26,1377912.0,2026-02-04,2026-02-14,2026-02-13,Delivered,
PO002657,SUP019,PROD00348,1078,167.65,180726.7,2025-04-13,2025-04-19,2025-04-24,Delivered,
PO002658,SUP020,PROD00213,75,208.76,15657.0,2026-06-14,2026-07-14,,Cancelled,
PO002659,SUP004,PROD00138,1672,907.16,1516771.52,2025-01-16,2025-01-22,2025-01-27,Delivered,
PO002660,SUP004,PROD00125,573,514.4,294751.2,2026-05-08,2026-05-20,,Cancelled,
PO002661,SUP004,PROD00030,1868,675.28,1261423.04,2025-07-20,2025-07-26,2025-07-28,Delivered,
PO002662,SUP016,PROD00205,1127,596.4,672142.8,2025-01-14,2025-01-23,2025-01-26,Delivered,
PO002663,SUP008,PROD00250,724,292.96,212103.04,2025-06-18,2025-06-29,2025-06-27,Delivered,
PO002664,SUP018,PROD00020,2010,345.87,695198.7,2025-02-24,2025-03-09,2025-03-09,Delivered,
PO002665,SUP016,PROD00409,2230,356.07,794036.1,2025-12-17,2025-12-25,2025-12-28,Delivered,
PO002666,SUP004,PROD00428,1559,94.68,147606.12,2025-02-19,2025-03-03,2025-03-02,Delivered,
PO002667,SUP004,PROD00254,555,1124.91,624325.05,2025-09-29,2025-10-12,2025-10-11,Delivered,
PO002668,SUP017,PROD00008,1532,649.56,995125.92,2025-08-27,2025-09-30,2025-10-01,Delivered,
PO002669,SUP008,PROD00068,1092,588.85,643024.2,2025-10-02,2025-10-07,2025-10-10,Delivered,
PO002670,SUP016,PROD00188,1436,834.31,1198069.16,2025-11-09,2025-11-19,2025-11-23,Delivered,
PO002671,SUP016,PROD00391,364,462.74,168437.36,2025-05-30,2025-06-07,,In Transit,
PO002672,SUP016,PROD00090,681,528.55,359942.55,2025-04-25,2025-05-02,,Open,
PO002673,SUP011,PROD00463,2062,1060.66,2187080.92,2026-04-04,2026-04-18,2026-05-13,Delayed,Raw material shortage
PO002674,SUP013,PROD00400,894,345.66,309020.04,2025-03-28,2025-04-14,2025-04-17,Delivered,
PO002675,SUP020,PROD00500,745,992.68,739546.6,2025-09-06,2025-10-03,2025-10-14,Delayed,Customs clearance delay
PO002676,SUP013,PROD00041,1604,234.25,375737.0,2025-02-01,2025-02-14,2025-03-09,Delayed,Weather disruption
PO002677,SUP002,PROD00183,101,769.17,77686.17,2025-06-23,2025-06-29,2025-07-16,Delayed,Raw material shortage
PO002678,SUP008,PROD00353,1061,19.29,20466.69,2025-03-04,2025-03-10,2025-03-13,Delivered,
PO002679,SUP015,PROD00316,185,123.99,22938.15,2025-02-12,2025-02-26,2025-02-26,Delivered,
PO002680,SUP019,PROD00305,990,937.98,928600.2,2026-01-31,2026-02-14,,Cancelled,
PO002681,SUP010,PROD00139,643,634.69,408105.67,2025-11-29,2026-01-03,,In Transit,
PO002682,SUP003,PROD00184,1405,46.58,65444.9,2025-10-01,2025-10-20,,Open,
PO002683,SUP002,PROD00307,2158,360.76,778520.08,2025-08-24,2025-09-02,2025-08-31,Delivered,
PO002684,SUP005,PROD00368,1854,365.61,677840.94,2025-03-12,2025-04-02,,Open,
PO002685,SUP016,PROD00399,1790,217.21,388805.9,2026-05-01,2026-05-14,2026-05-12,Delivered,
PO002686,SUP001,PROD00290,1522,185.14,281783.08,2025-12-20,2025-12-27,2025-12-28,Delivered,
PO002687,SUP012,PROD00201,911,161.27,146916.97,2025-09-25,2025-10-04,2025-10-09,Delivered,
PO002688,SUP002,PROD00246,1894,906.49,1716892.06,2026-01-06,2026-01-12,2026-01-12,Delivered,
PO002689,SUP001,PROD00370,1036,157.18,162838.48,2025-04-20,2025-04-25,2025-04-27,Delivered,
PO002690,SUP015,PROD00237,2149,971.39,2087517.11,2025-05-07,2025-05-19,2025-05-24,Delivered,
PO002691,SUP008,PROD00332,2376,877.3,2084464.8,2025-09-19,2025-10-02,,In Transit,
PO002692,SUP008,PROD00258,299,458.91,137214.09,2026-03-12,2026-03-26,2026-03-25,Delivered,
PO002693,SUP015,PROD00111,2013,966.06,1944678.78,2025-11-10,2025-11-25,2025-11-24,Delivered,
PO002694,SUP001,PROD00257,613,890.8,546060.4,2025-04-18,2025-04-27,,In Transit,
PO002695,SUP010,PROD00242,2500,908.63,2271575.0,2025-09-17,2025-10-17,2025-10-15,Delivered,
PO002696,SUP008,PROD00397,884,1005.19,888587.96,2026-01-26,2026-02-04,2026-02-03,Delivered,
PO002697,SUP005,PROD00097,1014,1186.15,1202756.1,2025-08-20,2025-09-08,2025-09-13,Delivered,
PO002698,SUP016,PROD00256,668,561.87,375329.16,2025-09-01,2025-09-15,,In Transit,
PO002699,SUP005,PROD00322,2097,168.87,354120.39,2025-04-26,2025-05-16,,In Transit,
PO002700,SUP016,PROD00381,693,1172.58,812597.94,2025-01-31,2025-02-11,,Open,
PO002701,SUP017,PROD00495,2158,166.0,358228.0,2025-08-04,2025-08-27,,In Transit,
PO002702,SUP019,PROD00360,737,416.12,306680.44,2025-02-20,2025-03-06,2025-03-06,Delivered,
PO002703,SUP013,PROD00204,111,32.7,3629.7,2025-05-30,2025-06-10,2025-06-08,Delivered,
PO002704,SUP007,PROD00446,116,262.63,30465.08,2025-07-09,2025-07-22,2025-07-19,Delivered,
PO002705,SUP005,PROD00243,1827,555.45,1014807.15,2025-03-06,2025-03-27,2025-03-31,Delivered,
PO002706,SUP017,PROD00135,2130,114.65,244204.5,2026-01-24,2026-02-14,2026-02-11,Delivered,
PO002707,SUP017,PROD00337,392,277.94,108952.48,2026-05-08,2026-06-07,2026-06-12,Delivered,
PO002708,SUP004,PROD00060,1232,729.04,898177.28,2025-10-30,2025-11-07,2025-11-05,Delivered,
PO002709,SUP013,PROD00041,1235,234.25,289298.75,2025-03-05,2025-03-26,2025-03-31,Delivered,
PO002710,SUP009,PROD00137,2140,810.39,1734234.6,2025-11-23,2025-12-18,2025-12-26,Delayed,Weather disruption
PO002711,SUP007,PROD00446,2304,262.63,605099.52,2025-02-18,2025-03-12,2025-03-15,Delivered,
PO002712,SUP015,PROD00294,2461,674.02,1658763.22,2025-05-22,2025-06-04,2025-06-07,Delivered,
PO002713,SUP005,PROD00097,863,1186.15,1023647.45,2025-11-20,2025-12-10,2025-12-17,Delayed,Port congestion
PO002714,SUP011,PROD00392,64,51.35,3286.4,2025-01-18,2025-02-04,2025-02-22,Delayed,Carrier capacity shortage
PO002715,SUP017,PROD00194,2459,998.51,2455336.09,2026-01-14,2026-02-09,,Open,
PO002716,SUP005,PROD00247,238,288.1,68567.8,2026-01-24,2026-02-10,2026-02-26,Delayed,Port congestion
PO002717,SUP008,PROD00265,1647,553.5,911614.5,2026-03-23,2026-04-03,,Open,
PO002718,SUP013,PROD00077,1659,931.95,1546105.05,2026-03-09,2026-03-23,2026-03-20,Delivered,
PO002719,SUP008,PROD00114,970,1098.73,1065768.1,2026-01-15,2026-01-24,2026-02-01,Delayed,Raw material shortage
PO002720,SUP016,PROD00168,2268,911.82,2068007.76,2025-10-16,2025-10-21,,In Transit,
PO002721,SUP005,PROD00251,1972,670.96,1323133.12,2025-11-28,2025-12-09,2025-12-10,Delivered,
PO002722,SUP019,PROD00477,2350,141.97,333629.5,2025-02-12,2025-02-25,2025-02-27,Delivered,
PO002723,SUP013,PROD00106,1255,132.45,166224.75,2025-07-19,2025-08-04,2025-08-04,Delivered,
PO002724,SUP020,PROD00271,2374,412.01,978111.74,2025-05-25,2025-06-24,,In Transit,
PO002725,SUP002,PROD00329,113,52.59,5942.67,2026-02-19,2026-02-26,2026-03-02,Delivered,
PO002726,SUP015,PROD00098,2325,124.16,288672.0,2026-06-25,2026-07-08,2026-07-13,Delivered,
PO002727,SUP016,PROD00381,2037,1172.58,2388545.46,2026-06-17,2026-07-01,2026-07-06,Delivered,
PO002728,SUP013,PROD00052,789,1000.3,789236.7,2025-03-16,2025-03-31,2025-04-03,Delivered,
PO002729,SUP007,PROD00044,1594,273.45,435879.3,2026-01-07,2026-01-24,2026-02-17,Delayed,Customs clearance delay
PO002730,SUP020,PROD00422,593,926.64,549497.52,2025-01-24,2025-02-18,2025-02-16,Delivered,
PO002731,SUP007,PROD00044,2188,273.45,598308.6,2026-03-18,2026-04-08,2026-04-25,Delayed,Customs clearance delay
PO002732,SUP006,PROD00147,2316,310.88,719998.08,2025-07-11,2025-08-10,2025-08-08,Delivered,
PO002733,SUP004,PROD00027,348,321.04,111721.92,2025-01-06,2025-01-20,2025-01-19,Delivered,
PO002734,SUP015,PROD00398,532,445.18,236835.76,2026-04-18,2026-05-03,2026-05-05,Delivered,
PO002735,SUP011,PROD00405,615,1186.09,729445.35,2026-04-17,2026-05-04,2026-05-02,Delivered,
PO002736,SUP014,PROD00481,355,943.86,335070.3,2026-05-15,2026-05-24,2026-05-23,Delivered,
PO002737,SUP015,PROD00473,2308,919.5,2122206.0,2025-04-09,2025-04-27,,In Transit,
PO002738,SUP012,PROD00488,614,80.12,49193.68,2025-05-29,2025-06-07,2025-06-10,Delivered,
PO002739,SUP013,PROD00036,2005,771.57,1546997.85,2026-03-23,2026-04-06,2026-04-05,Delivered,
PO002740,SUP019,PROD00421,268,882.22,236434.96,2025-12-09,2025-12-22,2025-12-26,Delivered,
PO002741,SUP002,PROD00430,481,1022.24,491697.44,2025-09-28,2025-10-08,2025-10-07,Delivered,
PO002742,SUP003,PROD00103,235,208.13,48910.55,2025-12-21,2026-01-10,2026-01-14,Delivered,
PO002743,SUP004,PROD00418,567,377.95,214297.65,2025-11-23,2025-12-04,,In Transit,
PO002744,SUP014,PROD00494,2085,778.47,1623109.95,2025-01-03,2025-01-17,2025-01-19,Delivered,
PO002745,SUP013,PROD00141,309,214.96,66422.64,2025-01-01,2025-01-22,2025-01-19,Delivered,
PO002746,SUP018,PROD00091,1451,663.25,962375.75,2026-02-13,2026-02-26,,Open,
PO002747,SUP006,PROD00415,1931,693.65,1339438.15,2026-02-24,2026-03-22,,Open,
PO002748,SUP013,PROD00005,777,717.71,557660.67,2025-06-25,2025-07-08,2025-07-22,Delayed,Customs clearance delay
PO002749,SUP011,PROD00293,1393,31.99,44562.07,2026-05-31,2026-06-12,,Open,
PO002750,SUP016,PROD00381,2180,1172.58,2556224.4,2025-10-14,2025-10-19,2025-10-23,Delivered,
PO002751,SUP014,PROD00023,1903,745.16,1418039.48,2026-06-14,2026-06-21,2026-06-22,Delivered,
PO002752,SUP011,PROD00405,346,1186.09,410387.14,2025-09-04,2025-09-15,2025-09-18,Delivered,
PO002753,SUP014,PROD00053,1578,1024.87,1617244.86,2026-02-03,2026-02-16,,Open,
PO002754,SUP014,PROD00426,2353,432.72,1018190.16,2025-01-07,2025-01-19,2025-01-21,Delivered,
PO002755,SUP009,PROD00354,54,700.88,37847.52,2025-03-02,2025-03-22,2025-03-24,Delivered,
PO002756,SUP008,PROD00365,402,112.86,45369.72,2025-07-02,2025-07-14,2025-07-23,Delayed,Raw material shortage
PO002757,SUP016,PROD00381,1535,1172.58,1799910.3,2025-11-19,2025-11-26,2025-11-23,Delivered,
PO002758,SUP012,PROD00110,867,944.88,819210.96,2025-08-21,2025-09-02,2025-09-01,Delivered,
PO002759,SUP016,PROD00374,2481,1062.04,2634921.24,2025-02-14,2025-02-19,2025-02-22,Delivered,
PO002760,SUP011,PROD00231,1100,905.74,996314.0,2025-11-18,2025-12-08,2025-12-12,Delivered,
PO002761,SUP006,PROD00415,1329,693.65,921860.85,2025-03-30,2025-05-03,,In Transit,
PO002762,SUP007,PROD00483,2374,1070.1,2540417.4,2025-12-02,2025-12-23,2025-12-22,Delivered,
PO002763,SUP006,PROD00433,2397,1177.98,2823618.06,2026-06-19,2026-07-21,2026-07-26,Delivered,
PO002764,SUP004,PROD00027,1192,321.04,382679.68,2025-08-07,2025-08-18,2025-08-19,Delivered,
PO002765,SUP004,PROD00101,2158,1174.11,2533729.38,2026-04-29,2026-05-05,2026-05-03,Delivered,
PO002766,SUP020,PROD00288,2255,203.77,459501.35,2025-05-25,2025-06-27,2025-06-28,Delivered,
PO002767,SUP015,PROD00447,339,927.71,314493.69,2025-03-26,2025-04-08,,Open,
PO002768,SUP009,PROD00007,1490,8.88,13231.2,2025-02-06,2025-03-04,2025-03-03,Delivered,
PO002769,SUP019,PROD00308,1968,255.8,503414.4,2026-02-17,2026-02-25,2026-02-23,Delivered,
PO002770,SUP001,PROD00302,1524,1039.3,1583893.2,2025-10-31,2025-11-08,,Open,
PO002771,SUP017,PROD00194,1041,998.51,1039448.91,2026-03-25,2026-04-20,,In Transit,
PO002772,SUP009,PROD00334,1711,629.99,1077912.89,2025-12-12,2026-01-03,2025-12-31,Delivered,
PO002773,SUP006,PROD00279,1884,179.39,337970.76,2025-10-07,2025-11-11,2025-11-14,Delivered,
PO002774,SUP004,PROD00411,1277,559.19,714085.63,2025-07-18,2025-08-01,2025-08-02,Delivered,
PO002775,SUP014,PROD00096,1352,284.11,384116.72,2026-05-31,2026-06-08,2026-06-07,Delivered,
PO002776,SUP017,PROD00049,1270,920.15,1168590.5,2025-08-22,2025-09-21,,Open,
PO002777,SUP006,PROD00043,1405,570.46,801496.3,2026-02-20,2026-03-14,,In Transit,
PO002778,SUP010,PROD00094,1183,985.56,1165917.48,2025-12-09,2025-12-28,2026-01-01,Delivered,
PO002779,SUP012,PROD00252,1493,1107.06,1652840.58,2025-02-21,2025-03-04,2025-03-06,Delivered,
PO002780,SUP003,PROD00492,703,202.9,142638.7,2025-03-23,2025-04-07,,Open,
PO002781,SUP013,PROD00099,2483,409.58,1016987.14,2025-07-30,2025-08-18,2025-08-15,Delivered,
PO002782,SUP019,PROD00413,1379,493.98,681198.42,2025-02-04,2025-02-17,,Open,
PO002783,SUP013,PROD00255,162,931.74,150941.88,2025-04-20,2025-04-30,2025-05-01,Delivered,
PO002784,SUP013,PROD00219,460,1075.43,494697.8,2025-04-15,2025-04-28,2025-04-26,Delivered,
PO002785,SUP011,PROD00145,438,1045.28,457832.64,2026-04-19,2026-05-11,2026-05-14,Delivered,
PO002786,SUP011,PROD00175,1873,926.94,1736158.62,2025-01-20,2025-02-01,2025-02-02,Delivered,
PO002787,SUP007,PROD00025,775,92.55,71726.25,2026-02-03,2026-02-13,,In Transit,
PO002788,SUP015,PROD00394,1007,364.07,366618.49,2025-06-22,2025-07-12,2025-07-14,Delivered,
PO002789,SUP003,PROD00260,390,631.11,246132.9,2025-11-19,2025-12-03,,In Transit,
PO002790,SUP019,PROD00484,1842,976.11,1797994.62,2025-07-01,2025-07-06,2025-07-16,Delayed,Carrier capacity shortage
PO002791,SUP012,PROD00110,93,944.88,87873.84,2025-11-18,2025-12-02,2025-11-29,Delivered,
PO002792,SUP001,PROD00389,257,626.03,160889.71,2025-06-11,2025-06-22,,In Transit,
PO002793,SUP013,PROD00112,799,112.91,90215.09,2025-03-22,2025-04-06,2025-04-06,Delivered,
PO002794,SUP020,PROD00169,181,660.82,119608.42,2025-12-22,2026-01-17,2026-01-19,Delivered,
PO002795,SUP004,PROD00128,459,481.48,220999.32,2026-03-25,2026-04-03,2026-04-07,Delivered,
PO002796,SUP019,PROD00308,1949,255.8,498554.2,2026-03-30,2026-04-07,,In Transit,
PO002797,SUP003,PROD00103,2466,208.13,513248.58,2025-02-20,2025-03-07,,In Transit,
PO002798,SUP015,PROD00447,319,927.71,295939.49,2026-01-10,2026-01-30,2026-01-30,Delivered,
PO002799,SUP016,PROD00089,1229,749.05,920582.45,2025-02-19,2025-02-24,,Cancelled,
PO002800,SUP003,PROD00431,2421,1054.78,2553622.38,2025-08-10,2025-08-24,2025-08-30,Delayed,Carrier capacity shortage
PO002801,SUP004,PROD00384,178,903.92,160897.76,2025-05-02,2025-05-07,2025-05-06,Delivered,
PO002802,SUP018,PROD00026,313,193.51,60568.63,2025-08-08,2025-08-24,2025-08-25,Delivered,
PO002803,SUP013,PROD00112,956,112.91,107941.96,2025-03-15,2025-04-02,2025-03-31,Delivered,
PO002804,SUP018,PROD00369,763,850.08,648611.04,2025-12-11,2025-12-30,,In Transit,
PO002805,SUP009,PROD00334,2372,629.99,1494336.28,2026-01-03,2026-02-01,2026-02-14,Delayed,Supplier production delay
PO002806,SUP020,PROD00170,339,289.94,98289.66,2025-12-15,2026-01-06,2026-01-09,Delivered,
PO002807,SUP015,PROD00316,2382,123.99,295344.18,2025-02-04,2025-02-14,2025-02-18,Delivered,
PO002808,SUP008,PROD00397,2292,1005.19,2303895.48,2025-01-14,2025-01-19,2025-01-22,Delivered,
PO002809,SUP002,PROD00115,2005,172.03,344920.15,2025-03-02,2025-03-08,2025-03-12,Delivered,
PO002810,SUP009,PROD00117,2101,1127.17,2368184.17,2025-09-27,2025-10-16,2025-10-29,Delayed,Customs clearance delay
PO002811,SUP003,PROD00431,942,1054.78,993602.76,2025-10-01,2025-10-22,,In Transit,
PO002812,SUP002,PROD00183,1306,769.17,1004536.02,2025-07-18,2025-08-01,,In Transit,
PO002813,SUP007,PROD00200,2060,583.68,1202380.8,2026-01-19,2026-02-01,2026-02-04,Delivered,
PO002814,SUP013,PROD00432,1393,329.84,459467.12,2026-04-15,2026-05-01,2026-05-12,Delayed,Supplier production delay
PO002815,SUP007,PROD00035,95,271.39,25782.05,2025-01-09,2025-01-22,2025-01-24,Delivered,
PO002816,SUP019,PROD00421,1332,882.22,1175117.04,2025-03-16,2025-03-28,2025-03-31,Delivered,
PO002817,SUP018,PROD00352,802,669.36,536826.72,2025-09-19,2025-10-01,,Open,
PO002818,SUP017,PROD00193,1093,542.72,593192.96,2025-10-20,2025-11-10,,In Transit,
PO002819,SUP010,PROD00196,2395,154.58,370219.1,2025-07-08,2025-07-27,,In Transit,
PO002820,SUP005,PROD00368,440,365.61,160868.4,2025-06-03,2025-06-16,2025-07-01,Delayed,Supplier production delay
PO002821,SUP014,PROD00165,180,181.08,32594.4,2025-03-13,2025-03-18,,In Transit,
PO002822,SUP020,PROD00161,1050,1163.66,1221843.0,2025-02-10,2025-03-13,2025-03-20,Delayed,Supplier production delay
PO002823,SUP019,PROD00390,2140,1110.29,2376020.6,2025-01-06,2025-01-19,2025-01-22,Delivered,
PO002824,SUP019,PROD00191,412,436.27,179743.24,2025-09-17,2025-09-25,2025-09-23,Delivered,
PO002825,SUP013,PROD00326,76,230.43,17512.68,2026-01-29,2026-02-14,2026-02-13,Delivered,
PO002826,SUP019,PROD00413,1919,493.98,947947.62,2025-10-16,2025-10-26,,Open,
PO002827,SUP014,PROD00481,1897,943.86,1790502.42,2025-12-09,2025-12-23,2025-12-28,Delivered,
PO002828,SUP019,PROD00460,2480,160.43,397866.4,2025-11-28,2025-12-12,2025-12-20,Delayed,Carrier capacity shortage
PO002829,SUP006,PROD00433,995,1177.98,1172090.1,2026-03-10,2026-04-06,2026-04-03,Delivered,
PO002830,SUP002,PROD00329,84,52.59,4417.56,2025-09-04,2025-09-15,2025-09-14,Delivered,
PO002831,SUP008,PROD00470,814,692.08,563353.12,2025-05-25,2025-06-06,2025-06-11,Delivered,
